2026-07-07T15:04:20 carbon_intensity: 2022-01-01T00:00:00Z -> 2022-01-04T00:00:00Z, rows=72
2026-07-07T18:05:06 total_load: 2025-10-06T00:00:00Z -> 2025-10-09T00:00:00Z, rows=72
2026-07-07T18:05:11 total_load: 2025-10-09T00:00:00Z -> 2025-10-12T00:00:00Z, rows=72
2026-07-07T18:05:18 total_load: 2025-10-12T00:00:00Z -> 2025-10-15T00:00:00Z, rows=72
2026-07-07T18:05:23 total_load: 2025-10-15T00:00:00Z -> 2025-10-18T00:00:00Z, rows=72
2026-07-07T18:05:29 total_load: 2025-10-18T00:00:00Z -> 2025-10-21T00:00:00Z, rows=72
2026-07-07T18:05:33 total_load: 2025-10-21T00:00:00Z -> 2025-10-24T00:00:00Z, rows=72
2026-07-07T18:05:38 total_load: 2025-10-24T00:00:00Z -> 2025-10-27T00:00:00Z, rows=72
2026-07-07T18:05:44 total_load: 2025-10-27T00:00:00Z -> 2025-10-30T00:00:00Z, rows=72
2026-07-07T18:05:51 total_load: 2025-10-30T00:00:00Z -> 2025-11-02T00:00:00Z, rows=72
2026-07-07T18:05:57 total_load: 2025-11-02T00:00:00Z -> 2025-11-05T00:00:00Z, rows=72
2026-07-07T18:06:01 total_load: 2025-11-05T00:00:00Z -> 2025-11-08T00:00:00Z, rows=72
2026-07-07T18:06:06 total_load: 2025-11-08T00:00:00Z -> 2025-11-11T00:00:00Z, rows=72
2026-07-07T18:06:12 total_load: 2025-11-11T00:00:00Z -> 2025-11-14T00:00:00Z, rows=72
2026-07-07T18:06:17 total_load: 2025-11-14T00:00:00Z -> 2025-11-17T00:00:00Z, rows=72
2026-07-07T18:06:22 total_load: 2025-11-17T00:00:00Z -> 2025-11-20T00:00:00Z, rows=72
2026-07-07T18:06:26 total_load: 2025-11-20T00:00:00Z -> 2025-11-23T00:00:00Z, rows=72
2026-07-07T18:06:35 total_load: 2025-11-23T00:00:00Z -> 2025-11-26T00:00:00Z, rows=72
2026-07-07T18:06:39 total_load: 2025-11-26T00:00:00Z -> 2025-11-29T00:00:00Z, rows=72
2026-07-07T18:06:44 total_load: 2025-11-29T00:00:00Z -> 2025-12-02T00:00:00Z, rows=72
2026-07-07T18:06:49 total_load: 2025-12-02T00:00:00Z -> 2025-12-05T00:00:00Z, rows=72
2026-07-07T18:06:55 total_load: 2025-12-05T00:00:00Z -> 2025-12-08T00:00:00Z, rows=72
2026-07-07T18:06:59 total_load: 2025-12-08T00:00:00Z -> 2025-12-11T00:00:00Z, rows=72
2026-07-07T18:07:10 total_load: 2025-12-11T00:00:00Z -> 2025-12-14T00:00:00Z, rows=72
2026-07-07T18:07:15 total_load: 2025-12-14T00:00:00Z -> 2025-12-17T00:00:00Z, rows=72
2026-07-07T18:07:19 total_load: 2025-12-17T00:00:00Z -> 2025-12-20T00:00:00Z, rows=72
2026-07-07T18:07:23 total_load: 2025-12-20T00:00:00Z -> 2025-12-23T00:00:00Z, rows=72
2026-07-07T18:07:27 total_load: 2025-12-23T00:00:00Z -> 2025-12-26T00:00:00Z, rows=72
2026-07-07T18:07:32 total_load: 2025-12-26T00:00:00Z -> 2025-12-29T00:00:00Z, rows=72
2026-07-07T18:07:37 total_load: 2025-12-29T00:00:00Z -> 2026-01-01T00:00:00Z, rows=72
2026-07-07T18:07:49 electricity_mix: 2022-01-01T00:00:00Z -> 2022-01-04T00:00:00Z, rows=72
2026-07-07T18:07:54 electricity_mix: 2022-01-04T00:00:00Z -> 2022-01-07T00:00:00Z, rows=72
2026-07-07T18:07:59 electricity_mix: 2022-01-07T00:00:00Z -> 2022-01-10T00:00:00Z, rows=72
2026-07-07T18:08:04 electricity_mix: 2022-01-10T00:00:00Z -> 2022-01-13T00:00:00Z, rows=72
2026-07-07T18:08:09 electricity_mix: 2022-01-13T00:00:00Z -> 2022-01-16T00:00:00Z, rows=72
2026-07-07T18:08:14 electricity_mix: 2022-01-16T00:00:00Z -> 2022-01-19T00:00:00Z, rows=72
2026-07-07T18:08:21 electricity_mix: 2022-01-19T00:00:00Z -> 2022-01-22T00:00:00Z, rows=72
2026-07-07T18:08:25 electricity_mix: 2022-01-22T00:00:00Z -> 2022-01-25T00:00:00Z, rows=72
2026-07-07T18:08:32 electricity_mix: 2022-01-25T00:00:00Z -> 2022-01-28T00:00:00Z, rows=72
2026-07-07T18:08:36 electricity_mix: 2022-01-28T00:00:00Z -> 2022-01-31T00:00:00Z, rows=72
2026-07-07T18:08:40 electricity_mix: 2022-01-31T00:00:00Z -> 2022-02-03T00:00:00Z, rows=72
2026-07-07T18:08:47 electricity_mix: 2022-02-03T00:00:00Z -> 2022-02-06T00:00:00Z, rows=72
2026-07-07T18:08:51 electricity_mix: 2022-02-06T00:00:00Z -> 2022-02-09T00:00:00Z, rows=72
2026-07-07T18:08:56 electricity_mix: 2022-02-09T00:00:00Z -> 2022-02-12T00:00:00Z, rows=72
2026-07-07T18:09:00 electricity_mix: 2022-02-12T00:00:00Z -> 2022-02-15T00:00:00Z, rows=72
2026-07-07T18:09:06 electricity_mix: 2022-02-15T00:00:00Z -> 2022-02-18T00:00:00Z, rows=72
2026-07-07T18:09:12 electricity_mix: 2022-02-18T00:00:00Z -> 2022-02-21T00:00:00Z, rows=72
2026-07-07T18:09:16 electricity_mix: 2022-02-21T00:00:00Z -> 2022-02-24T00:00:00Z, rows=72
2026-07-07T18:09:21 electricity_mix: 2022-02-24T00:00:00Z -> 2022-02-27T00:00:00Z, rows=72
2026-07-07T18:09:25 electricity_mix: 2022-02-27T00:00:00Z -> 2022-03-02T00:00:00Z, rows=72
2026-07-07T18:09:31 electricity_mix: 2022-03-02T00:00:00Z -> 2022-03-05T00:00:00Z, rows=72
2026-07-07T18:09:35 electricity_mix: 2022-03-05T00:00:00Z -> 2022-03-08T00:00:00Z, rows=72
2026-07-07T18:09:40 electricity_mix: 2022-03-08T00:00:00Z -> 2022-03-11T00:00:00Z, rows=72
2026-07-07T18:09:45 electricity_mix: 2022-03-11T00:00:00Z -> 2022-03-14T00:00:00Z, rows=72
2026-07-07T18:09:49 electricity_mix: 2022-03-14T00:00:00Z -> 2022-03-17T00:00:00Z, rows=72
2026-07-07T18:09:54 electricity_mix: 2022-03-17T00:00:00Z -> 2022-03-20T00:00:00Z, rows=72
2026-07-07T18:09:58 electricity_mix: 2022-03-20T00:00:00Z -> 2022-03-23T00:00:00Z, rows=72
2026-07-07T18:10:02 electricity_mix: 2022-03-23T00:00:00Z -> 2022-03-26T00:00:00Z, rows=72
2026-07-07T18:10:11 electricity_mix: 2022-03-26T00:00:00Z -> 2022-03-29T00:00:00Z, rows=72
2026-07-07T18:10:16 electricity_mix: 2022-03-29T00:00:00Z -> 2022-04-01T00:00:00Z, rows=72
2026-07-07T18:10:20 electricity_mix: 2022-04-01T00:00:00Z -> 2022-04-04T00:00:00Z, rows=72
2026-07-07T18:10:25 electricity_mix: 2022-04-04T00:00:00Z -> 2022-04-07T00:00:00Z, rows=72
2026-07-07T18:10:30 electricity_mix: 2022-04-07T00:00:00Z -> 2022-04-10T00:00:00Z, rows=72
2026-07-07T18:10:36 electricity_mix: 2022-04-10T00:00:00Z -> 2022-04-13T00:00:00Z, rows=72
2026-07-07T18:10:41 electricity_mix: 2022-04-13T00:00:00Z -> 2022-04-16T00:00:00Z, rows=72
2026-07-07T18:10:46 electricity_mix: 2022-04-16T00:00:00Z -> 2022-04-19T00:00:00Z, rows=72
2026-07-07T18:10:50 electricity_mix: 2022-04-19T00:00:00Z -> 2022-04-22T00:00:00Z, rows=72
2026-07-07T18:10:55 electricity_mix: 2022-04-22T00:00:00Z -> 2022-04-25T00:00:00Z, rows=72
2026-07-07T18:11:01 electricity_mix: 2022-04-25T00:00:00Z -> 2022-04-28T00:00:00Z, rows=72
2026-07-07T18:11:09 electricity_mix: 2022-04-28T00:00:00Z -> 2022-05-01T00:00:00Z, rows=72
2026-07-07T18:11:15 electricity_mix: 2022-05-01T00:00:00Z -> 2022-05-04T00:00:00Z, rows=72
2026-07-07T18:11:24 electricity_mix: 2022-05-04T00:00:00Z -> 2022-05-07T00:00:00Z, rows=72
2026-07-07T18:11:30 electricity_mix: 2022-05-07T00:00:00Z -> 2022-05-10T00:00:00Z, rows=72
2026-07-07T18:11:34 electricity_mix: 2022-05-10T00:00:00Z -> 2022-05-13T00:00:00Z, rows=72
2026-07-07T18:11:38 electricity_mix: 2022-05-13T00:00:00Z -> 2022-05-16T00:00:00Z, rows=72
2026-07-07T18:11:42 electricity_mix: 2022-05-16T00:00:00Z -> 2022-05-19T00:00:00Z, rows=72
2026-07-07T18:11:47 electricity_mix: 2022-05-19T00:00:00Z -> 2022-05-22T00:00:00Z, rows=72
2026-07-07T18:11:50 electricity_mix: 2022-05-22T00:00:00Z -> 2022-05-25T00:00:00Z, rows=72
2026-07-07T18:11:55 electricity_mix: 2022-05-25T00:00:00Z -> 2022-05-28T00:00:00Z, rows=72
2026-07-07T18:12:00 electricity_mix: 2022-05-28T00:00:00Z -> 2022-05-31T00:00:00Z, rows=72
2026-07-07T18:12:04 electricity_mix: 2022-05-31T00:00:00Z -> 2022-06-03T00:00:00Z, rows=72
2026-07-07T18:12:11 electricity_mix: 2022-06-03T00:00:00Z -> 2022-06-06T00:00:00Z, rows=72
2026-07-07T18:12:17 electricity_mix: 2022-06-06T00:00:00Z -> 2022-06-09T00:00:00Z, rows=72
2026-07-07T18:12:21 electricity_mix: 2022-06-09T00:00:00Z -> 2022-06-12T00:00:00Z, rows=72
2026-07-07T18:12:26 electricity_mix: 2022-06-12T00:00:00Z -> 2022-06-15T00:00:00Z, rows=72
2026-07-07T18:12:31 electricity_mix: 2022-06-15T00:00:00Z -> 2022-06-18T00:00:00Z, rows=72
2026-07-07T18:12:36 electricity_mix: 2022-06-18T00:00:00Z -> 2022-06-21T00:00:00Z, rows=72
2026-07-07T18:12:41 electricity_mix: 2022-06-21T00:00:00Z -> 2022-06-24T00:00:00Z, rows=72
2026-07-07T18:12:47 electricity_mix: 2022-06-24T00:00:00Z -> 2022-06-27T00:00:00Z, rows=72
2026-07-07T18:12:52 electricity_mix: 2022-06-27T00:00:00Z -> 2022-06-30T00:00:00Z, rows=72
2026-07-07T18:12:57 electricity_mix: 2022-06-30T00:00:00Z -> 2022-07-03T00:00:00Z, rows=72
2026-07-07T18:13:02 electricity_mix: 2022-07-03T00:00:00Z -> 2022-07-06T00:00:00Z, rows=72
2026-07-07T18:13:07 electricity_mix: 2022-07-06T00:00:00Z -> 2022-07-09T00:00:00Z, rows=72
2026-07-07T18:13:14 electricity_mix: 2022-07-09T00:00:00Z -> 2022-07-12T00:00:00Z, rows=72
2026-07-07T18:13:22 electricity_mix: 2022-07-12T00:00:00Z -> 2022-07-15T00:00:00Z, rows=72
2026-07-07T18:13:27 electricity_mix: 2022-07-15T00:00:00Z -> 2022-07-18T00:00:00Z, rows=72
2026-07-07T18:13:31 electricity_mix: 2022-07-18T00:00:00Z -> 2022-07-21T00:00:00Z, rows=72
2026-07-07T18:13:41 electricity_mix: 2022-07-21T00:00:00Z -> 2022-07-24T00:00:00Z, rows=72
2026-07-07T18:13:46 electricity_mix: 2022-07-24T00:00:00Z -> 2022-07-27T00:00:00Z, rows=72
2026-07-07T18:13:50 electricity_mix: 2022-07-27T00:00:00Z -> 2022-07-30T00:00:00Z, rows=72
2026-07-07T18:13:56 electricity_mix: 2022-07-30T00:00:00Z -> 2022-08-02T00:00:00Z, rows=72
2026-07-07T18:14:00 electricity_mix: 2022-08-02T00:00:00Z -> 2022-08-05T00:00:00Z, rows=72
2026-07-07T18:14:07 electricity_mix: 2022-08-05T00:00:00Z -> 2022-08-08T00:00:00Z, rows=72
2026-07-07T18:14:12 electricity_mix: 2022-08-08T00:00:00Z -> 2022-08-11T00:00:00Z, rows=72
2026-07-07T18:14:17 electricity_mix: 2022-08-11T00:00:00Z -> 2022-08-14T00:00:00Z, rows=72
2026-07-07T18:14:22 electricity_mix: 2022-08-14T00:00:00Z -> 2022-08-17T00:00:00Z, rows=72
2026-07-07T18:14:28 electricity_mix: 2022-08-17T00:00:00Z -> 2022-08-20T00:00:00Z, rows=72
2026-07-07T18:14:33 electricity_mix: 2022-08-20T00:00:00Z -> 2022-08-23T00:00:00Z, rows=72
2026-07-07T18:14:38 electricity_mix: 2022-08-23T00:00:00Z -> 2022-08-26T00:00:00Z, rows=72
2026-07-07T18:14:43 electricity_mix: 2022-08-26T00:00:00Z -> 2022-08-29T00:00:00Z, rows=72
2026-07-07T18:14:48 electricity_mix: 2022-08-29T00:00:00Z -> 2022-09-01T00:00:00Z, rows=72
2026-07-07T18:14:53 electricity_mix: 2022-09-01T00:00:00Z -> 2022-09-04T00:00:00Z, rows=72
2026-07-07T18:14:58 electricity_mix: 2022-09-04T00:00:00Z -> 2022-09-07T00:00:00Z, rows=72
2026-07-07T18:15:02 electricity_mix: 2022-09-07T00:00:00Z -> 2022-09-10T00:00:00Z, rows=72
2026-07-07T18:15:07 electricity_mix: 2022-09-10T00:00:00Z -> 2022-09-13T00:00:00Z, rows=72
2026-07-07T18:15:12 electricity_mix: 2022-09-13T00:00:00Z -> 2022-09-16T00:00:00Z, rows=72
2026-07-07T18:15:16 electricity_mix: 2022-09-16T00:00:00Z -> 2022-09-19T00:00:00Z, rows=72
2026-07-07T18:15:24 electricity_mix: 2022-09-19T00:00:00Z -> 2022-09-22T00:00:00Z, rows=72
2026-07-07T18:15:31 electricity_mix: 2022-09-22T00:00:00Z -> 2022-09-25T00:00:00Z, rows=72
2026-07-07T18:15:36 electricity_mix: 2022-09-25T00:00:00Z -> 2022-09-28T00:00:00Z, rows=72
2026-07-07T18:15:40 electricity_mix: 2022-09-28T00:00:00Z -> 2022-10-01T00:00:00Z, rows=72
2026-07-07T18:15:45 electricity_mix: 2022-10-01T00:00:00Z -> 2022-10-04T00:00:00Z, rows=72
2026-07-07T18:15:56 electricity_mix: 2022-10-04T00:00:00Z -> 2022-10-07T00:00:00Z, rows=72
2026-07-07T18:16:01 electricity_mix: 2022-10-07T00:00:00Z -> 2022-10-10T00:00:00Z, rows=72
2026-07-07T18:16:06 electricity_mix: 2022-10-10T00:00:00Z -> 2022-10-13T00:00:00Z, rows=72
2026-07-07T18:16:12 electricity_mix: 2022-10-13T00:00:00Z -> 2022-10-16T00:00:00Z, rows=72
2026-07-07T18:16:17 electricity_mix: 2022-10-16T00:00:00Z -> 2022-10-19T00:00:00Z, rows=72
2026-07-07T18:16:23 electricity_mix: 2022-10-19T00:00:00Z -> 2022-10-22T00:00:00Z, rows=72
2026-07-07T18:16:26 electricity_mix: 2022-10-22T00:00:00Z -> 2022-10-25T00:00:00Z, rows=72
2026-07-07T18:16:32 electricity_mix: 2022-10-25T00:00:00Z -> 2022-10-28T00:00:00Z, rows=72
2026-07-07T18:16:37 electricity_mix: 2022-10-28T00:00:00Z -> 2022-10-31T00:00:00Z, rows=72
2026-07-07T18:16:41 electricity_mix: 2022-10-31T00:00:00Z -> 2022-11-03T00:00:00Z, rows=72
2026-07-07T18:16:46 electricity_mix: 2022-11-03T00:00:00Z -> 2022-11-06T00:00:00Z, rows=72
2026-07-07T18:16:53 electricity_mix: 2022-11-06T00:00:00Z -> 2022-11-09T00:00:00Z, rows=72
2026-07-07T18:16:59 electricity_mix: 2022-11-09T00:00:00Z -> 2022-11-12T00:00:00Z, rows=72
2026-07-07T18:17:05 electricity_mix: 2022-11-12T00:00:00Z -> 2022-11-15T00:00:00Z, rows=72
2026-07-07T18:17:09 electricity_mix: 2022-11-15T00:00:00Z -> 2022-11-18T00:00:00Z, rows=72
2026-07-07T18:17:15 electricity_mix: 2022-11-18T00:00:00Z -> 2022-11-21T00:00:00Z, rows=72
2026-07-07T18:17:21 electricity_mix: 2022-11-21T00:00:00Z -> 2022-11-24T00:00:00Z, rows=72
2026-07-07T18:17:27 electricity_mix: 2022-11-24T00:00:00Z -> 2022-11-27T00:00:00Z, rows=72
2026-07-07T18:17:35 electricity_mix: 2022-11-27T00:00:00Z -> 2022-11-30T00:00:00Z, rows=72
2026-07-07T18:17:40 electricity_mix: 2022-11-30T00:00:00Z -> 2022-12-03T00:00:00Z, rows=72
2026-07-07T18:17:44 electricity_mix: 2022-12-03T00:00:00Z -> 2022-12-06T00:00:00Z, rows=72
2026-07-07T18:17:50 electricity_mix: 2022-12-06T00:00:00Z -> 2022-12-09T00:00:00Z, rows=72
2026-07-07T18:17:55 electricity_mix: 2022-12-09T00:00:00Z -> 2022-12-12T00:00:00Z, rows=72
2026-07-07T18:17:59 electricity_mix: 2022-12-12T00:00:00Z -> 2022-12-15T00:00:00Z, rows=72
2026-07-07T18:18:03 electricity_mix: 2022-12-15T00:00:00Z -> 2022-12-18T00:00:00Z, rows=72
2026-07-07T18:18:07 electricity_mix: 2022-12-18T00:00:00Z -> 2022-12-21T00:00:00Z, rows=72
2026-07-07T18:18:11 electricity_mix: 2022-12-21T00:00:00Z -> 2022-12-24T00:00:00Z, rows=72
2026-07-07T18:18:15 electricity_mix: 2022-12-24T00:00:00Z -> 2022-12-27T00:00:00Z, rows=72
2026-07-07T18:18:19 electricity_mix: 2022-12-27T00:00:00Z -> 2022-12-30T00:00:00Z, rows=72
2026-07-07T18:18:24 electricity_mix: 2022-12-30T00:00:00Z -> 2023-01-02T00:00:00Z, rows=72
2026-07-07T18:18:30 electricity_mix: 2023-01-02T00:00:00Z -> 2023-01-05T00:00:00Z, rows=72
2026-07-07T18:18:35 electricity_mix: 2023-01-05T00:00:00Z -> 2023-01-08T00:00:00Z, rows=72
2026-07-07T18:18:40 electricity_mix: 2023-01-08T00:00:00Z -> 2023-01-11T00:00:00Z, rows=72
2026-07-07T18:18:45 electricity_mix: 2023-01-11T00:00:00Z -> 2023-01-14T00:00:00Z, rows=72
2026-07-07T18:18:50 electricity_mix: 2023-01-14T00:00:00Z -> 2023-01-17T00:00:00Z, rows=72
2026-07-07T18:18:55 electricity_mix: 2023-01-17T00:00:00Z -> 2023-01-20T00:00:00Z, rows=72
2026-07-07T18:19:00 electricity_mix: 2023-01-20T00:00:00Z -> 2023-01-23T00:00:00Z, rows=72
2026-07-07T18:19:07 electricity_mix: 2023-01-23T00:00:00Z -> 2023-01-26T00:00:00Z, rows=72
2026-07-07T18:19:12 electricity_mix: 2023-01-26T00:00:00Z -> 2023-01-29T00:00:00Z, rows=72
2026-07-07T18:19:16 electricity_mix: 2023-01-29T00:00:00Z -> 2023-02-01T00:00:00Z, rows=72
2026-07-07T18:19:20 electricity_mix: 2023-02-01T00:00:00Z -> 2023-02-04T00:00:00Z, rows=72
2026-07-07T18:19:24 electricity_mix: 2023-02-04T00:00:00Z -> 2023-02-07T00:00:00Z, rows=72
2026-07-07T18:19:29 electricity_mix: 2023-02-07T00:00:00Z -> 2023-02-10T00:00:00Z, rows=72
2026-07-07T18:19:36 electricity_mix: 2023-02-10T00:00:00Z -> 2023-02-13T00:00:00Z, rows=72
2026-07-07T18:19:44 electricity_mix: 2023-02-13T00:00:00Z -> 2023-02-16T00:00:00Z, rows=72
2026-07-07T18:19:47 electricity_mix: 2023-02-16T00:00:00Z -> 2023-02-19T00:00:00Z, rows=72
2026-07-07T18:19:53 electricity_mix: 2023-02-19T00:00:00Z -> 2023-02-22T00:00:00Z, rows=72
2026-07-07T18:19:57 electricity_mix: 2023-02-22T00:00:00Z -> 2023-02-25T00:00:00Z, rows=72
2026-07-07T18:20:02 electricity_mix: 2023-02-25T00:00:00Z -> 2023-02-28T00:00:00Z, rows=72
2026-07-07T18:20:05 electricity_mix: 2023-02-28T00:00:00Z -> 2023-03-03T00:00:00Z, rows=72
2026-07-07T18:20:10 electricity_mix: 2023-03-03T00:00:00Z -> 2023-03-06T00:00:00Z, rows=72
2026-07-07T18:20:15 electricity_mix: 2023-03-06T00:00:00Z -> 2023-03-09T00:00:00Z, rows=72
2026-07-07T18:20:19 electricity_mix: 2023-03-09T00:00:00Z -> 2023-03-12T00:00:00Z, rows=72
2026-07-07T18:20:23 electricity_mix: 2023-03-12T00:00:00Z -> 2023-03-15T00:00:00Z, rows=72
2026-07-07T18:20:28 electricity_mix: 2023-03-15T00:00:00Z -> 2023-03-18T00:00:00Z, rows=72
2026-07-07T18:20:32 electricity_mix: 2023-03-18T00:00:00Z -> 2023-03-21T00:00:00Z, rows=72
2026-07-07T18:20:36 electricity_mix: 2023-03-21T00:00:00Z -> 2023-03-24T00:00:00Z, rows=72
2026-07-07T18:20:44 electricity_mix: 2023-03-24T00:00:00Z -> 2023-03-27T00:00:00Z, rows=72
2026-07-07T18:20:49 electricity_mix: 2023-03-27T00:00:00Z -> 2023-03-30T00:00:00Z, rows=72
2026-07-07T18:20:53 electricity_mix: 2023-03-30T00:00:00Z -> 2023-04-02T00:00:00Z, rows=72
2026-07-07T18:20:59 electricity_mix: 2023-04-02T00:00:00Z -> 2023-04-05T00:00:00Z, rows=72
2026-07-07T18:21:05 electricity_mix: 2023-04-05T00:00:00Z -> 2023-04-08T00:00:00Z, rows=72
2026-07-07T18:21:10 electricity_mix: 2023-04-08T00:00:00Z -> 2023-04-11T00:00:00Z, rows=72
2026-07-07T18:21:15 electricity_mix: 2023-04-11T00:00:00Z -> 2023-04-14T00:00:00Z, rows=72
2026-07-07T18:21:21 electricity_mix: 2023-04-14T00:00:00Z -> 2023-04-17T00:00:00Z, rows=72
2026-07-07T18:21:26 electricity_mix: 2023-04-17T00:00:00Z -> 2023-04-20T00:00:00Z, rows=72
2026-07-07T18:21:31 electricity_mix: 2023-04-20T00:00:00Z -> 2023-04-23T00:00:00Z, rows=72
2026-07-07T18:21:36 electricity_mix: 2023-04-23T00:00:00Z -> 2023-04-26T00:00:00Z, rows=72
2026-07-07T18:21:41 electricity_mix: 2023-04-26T00:00:00Z -> 2023-04-29T00:00:00Z, rows=72
2026-07-07T18:21:47 electricity_mix: 2023-04-29T00:00:00Z -> 2023-05-02T00:00:00Z, rows=72
2026-07-07T18:21:52 electricity_mix: 2023-05-02T00:00:00Z -> 2023-05-05T00:00:00Z, rows=72
2026-07-07T18:21:55 electricity_mix: 2023-05-05T00:00:00Z -> 2023-05-08T00:00:00Z, rows=72
2026-07-07T18:22:01 electricity_mix: 2023-05-08T00:00:00Z -> 2023-05-11T00:00:00Z, rows=72
2026-07-07T18:22:05 electricity_mix: 2023-05-11T00:00:00Z -> 2023-05-14T00:00:00Z, rows=72
2026-07-07T18:22:14 electricity_mix: 2023-05-14T00:00:00Z -> 2023-05-17T00:00:00Z, rows=72
2026-07-07T18:22:19 electricity_mix: 2023-05-17T00:00:00Z -> 2023-05-20T00:00:00Z, rows=72
2026-07-07T18:22:25 electricity_mix: 2023-05-20T00:00:00Z -> 2023-05-23T00:00:00Z, rows=72
2026-07-07T18:22:29 electricity_mix: 2023-05-23T00:00:00Z -> 2023-05-26T00:00:00Z, rows=72
2026-07-07T18:22:33 electricity_mix: 2023-05-26T00:00:00Z -> 2023-05-29T00:00:00Z, rows=72
2026-07-07T18:22:38 electricity_mix: 2023-05-29T00:00:00Z -> 2023-06-01T00:00:00Z, rows=72
2026-07-07T18:22:43 electricity_mix: 2023-06-01T00:00:00Z -> 2023-06-04T00:00:00Z, rows=72
2026-07-07T18:22:49 electricity_mix: 2023-06-04T00:00:00Z -> 2023-06-07T00:00:00Z, rows=72
2026-07-07T18:22:56 electricity_mix: 2023-06-07T00:00:00Z -> 2023-06-10T00:00:00Z, rows=72
2026-07-07T18:23:04 electricity_mix: 2023-06-10T00:00:00Z -> 2023-06-13T00:00:00Z, rows=72
2026-07-07T18:23:09 electricity_mix: 2023-06-13T00:00:00Z -> 2023-06-16T00:00:00Z, rows=72
2026-07-07T18:23:15 electricity_mix: 2023-06-16T00:00:00Z -> 2023-06-19T00:00:00Z, rows=72
2026-07-07T18:23:21 electricity_mix: 2023-06-19T00:00:00Z -> 2023-06-22T00:00:00Z, rows=72
2026-07-07T18:23:26 electricity_mix: 2023-06-22T00:00:00Z -> 2023-06-25T00:00:00Z, rows=72
2026-07-07T18:23:32 electricity_mix: 2023-06-25T00:00:00Z -> 2023-06-28T00:00:00Z, rows=72
2026-07-07T18:23:37 electricity_mix: 2023-06-28T00:00:00Z -> 2023-07-01T00:00:00Z, rows=72
2026-07-07T18:23:42 electricity_mix: 2023-07-01T00:00:00Z -> 2023-07-04T00:00:00Z, rows=72
2026-07-07T18:23:47 electricity_mix: 2023-07-04T00:00:00Z -> 2023-07-07T00:00:00Z, rows=72
2026-07-07T18:23:52 electricity_mix: 2023-07-07T00:00:00Z -> 2023-07-10T00:00:00Z, rows=72
2026-07-07T18:23:57 electricity_mix: 2023-07-10T00:00:00Z -> 2023-07-13T00:00:00Z, rows=72
2026-07-07T18:24:02 electricity_mix: 2023-07-13T00:00:00Z -> 2023-07-16T00:00:00Z, rows=72
2026-07-07T18:24:09 electricity_mix: 2023-07-16T00:00:00Z -> 2023-07-19T00:00:00Z, rows=72
2026-07-07T18:24:16 electricity_mix: 2023-07-19T00:00:00Z -> 2023-07-22T00:00:00Z, rows=72
2026-07-07T18:24:21 electricity_mix: 2023-07-22T00:00:00Z -> 2023-07-25T00:00:00Z, rows=72
2026-07-07T18:24:26 electricity_mix: 2023-07-25T00:00:00Z -> 2023-07-28T00:00:00Z, rows=72
2026-07-07T18:24:31 electricity_mix: 2023-07-28T00:00:00Z -> 2023-07-31T00:00:00Z, rows=72
2026-07-07T18:24:37 electricity_mix: 2023-07-31T00:00:00Z -> 2023-08-03T00:00:00Z, rows=72
2026-07-07T18:24:42 electricity_mix: 2023-08-03T00:00:00Z -> 2023-08-06T00:00:00Z, rows=72
2026-07-07T18:24:47 electricity_mix: 2023-08-06T00:00:00Z -> 2023-08-09T00:00:00Z, rows=72
2026-07-07T18:24:53 electricity_mix: 2023-08-09T00:00:00Z -> 2023-08-12T00:00:00Z, rows=72
2026-07-07T18:24:57 electricity_mix: 2023-08-12T00:00:00Z -> 2023-08-15T00:00:00Z, rows=72
2026-07-07T18:25:04 electricity_mix: 2023-08-15T00:00:00Z -> 2023-08-18T00:00:00Z, rows=72
2026-07-07T18:25:11 electricity_mix: 2023-08-18T00:00:00Z -> 2023-08-21T00:00:00Z, rows=72
2026-07-07T18:25:16 electricity_mix: 2023-08-21T00:00:00Z -> 2023-08-24T00:00:00Z, rows=72
2026-07-07T18:25:21 electricity_mix: 2023-08-24T00:00:00Z -> 2023-08-27T00:00:00Z, rows=72
2026-07-07T18:25:25 electricity_mix: 2023-08-27T00:00:00Z -> 2023-08-30T00:00:00Z, rows=72
2026-07-07T18:25:30 electricity_mix: 2023-08-30T00:00:00Z -> 2023-09-02T00:00:00Z, rows=72
2026-07-07T18:25:35 electricity_mix: 2023-09-02T00:00:00Z -> 2023-09-05T00:00:00Z, rows=72
2026-07-07T18:25:40 electricity_mix: 2023-09-05T00:00:00Z -> 2023-09-08T00:00:00Z, rows=72
2026-07-07T18:25:44 electricity_mix: 2023-09-08T00:00:00Z -> 2023-09-11T00:00:00Z, rows=72
2026-07-07T18:25:50 electricity_mix: 2023-09-11T00:00:00Z -> 2023-09-14T00:00:00Z, rows=72
2026-07-07T18:25:55 electricity_mix: 2023-09-14T00:00:00Z -> 2023-09-17T00:00:00Z, rows=72
2026-07-07T18:25:59 electricity_mix: 2023-09-17T00:00:00Z -> 2023-09-20T00:00:00Z, rows=72
2026-07-07T18:26:04 electricity_mix: 2023-09-20T00:00:00Z -> 2023-09-23T00:00:00Z, rows=72
2026-07-07T18:26:10 electricity_mix: 2023-09-23T00:00:00Z -> 2023-09-26T00:00:00Z, rows=72
2026-07-07T18:26:21 electricity_mix: 2023-09-26T00:00:00Z -> 2023-09-29T00:00:00Z, rows=72
