2026-07-11T09:41:37 carbon_intensity: 2020-01-01T00:00:00Z -> 2020-01-04T00:00:00Z, rows=72
2026-07-11T13:19:43 total_load: 2023-12-11T00:00:00Z -> 2023-12-14T00:00:00Z, rows=72
2026-07-11T13:19:48 total_load: 2023-12-14T00:00:00Z -> 2023-12-17T00:00:00Z, rows=72
2026-07-11T13:19:52 total_load: 2023-12-17T00:00:00Z -> 2023-12-20T00:00:00Z, rows=72
2026-07-11T13:19:58 total_load: 2023-12-20T00:00:00Z -> 2023-12-23T00:00:00Z, rows=72
2026-07-11T13:20:09 total_load: 2023-12-23T00:00:00Z -> 2023-12-26T00:00:00Z, rows=72
2026-07-11T13:20:14 total_load: 2023-12-26T00:00:00Z -> 2023-12-29T00:00:00Z, rows=72
2026-07-11T13:20:19 total_load: 2023-12-29T00:00:00Z -> 2024-01-01T00:00:00Z, rows=72
2026-07-11T13:20:23 total_load: 2024-01-01T00:00:00Z -> 2024-01-04T00:00:00Z, rows=72
2026-07-11T13:20:29 total_load: 2024-01-04T00:00:00Z -> 2024-01-07T00:00:00Z, rows=72
2026-07-11T13:20:35 total_load: 2024-01-07T00:00:00Z -> 2024-01-10T00:00:00Z, rows=72
2026-07-11T13:20:41 total_load: 2024-01-10T00:00:00Z -> 2024-01-13T00:00:00Z, rows=72
2026-07-11T13:20:47 total_load: 2024-01-13T00:00:00Z -> 2024-01-16T00:00:00Z, rows=72
2026-07-11T13:20:52 total_load: 2024-01-16T00:00:00Z -> 2024-01-19T00:00:00Z, rows=72
2026-07-11T13:20:56 total_load: 2024-01-19T00:00:00Z -> 2024-01-22T00:00:00Z, rows=72
2026-07-11T13:21:02 total_load: 2024-01-22T00:00:00Z -> 2024-01-25T00:00:00Z, rows=72
2026-07-11T13:21:07 total_load: 2024-01-25T00:00:00Z -> 2024-01-28T00:00:00Z, rows=72
2026-07-11T13:21:12 total_load: 2024-01-28T00:00:00Z -> 2024-01-31T00:00:00Z, rows=72
2026-07-11T13:21:16 total_load: 2024-01-31T00:00:00Z -> 2024-02-03T00:00:00Z, rows=72
2026-07-11T13:21:21 total_load: 2024-02-03T00:00:00Z -> 2024-02-06T00:00:00Z, rows=72
2026-07-11T13:21:26 total_load: 2024-02-06T00:00:00Z -> 2024-02-09T00:00:00Z, rows=72
2026-07-11T13:21:30 total_load: 2024-02-09T00:00:00Z -> 2024-02-12T00:00:00Z, rows=72
2026-07-11T13:21:36 total_load: 2024-02-12T00:00:00Z -> 2024-02-15T00:00:00Z, rows=72
2026-07-11T13:21:43 total_load: 2024-02-15T00:00:00Z -> 2024-02-18T00:00:00Z, rows=72
2026-07-11T13:21:48 total_load: 2024-02-18T00:00:00Z -> 2024-02-21T00:00:00Z, rows=72
2026-07-11T13:21:53 total_load: 2024-02-21T00:00:00Z -> 2024-02-24T00:00:00Z, rows=72
2026-07-11T13:21:57 total_load: 2024-02-24T00:00:00Z -> 2024-02-27T00:00:00Z, rows=72
2026-07-11T13:22:02 total_load: 2024-02-27T00:00:00Z -> 2024-03-01T00:00:00Z, rows=72
2026-07-11T13:22:08 total_load: 2024-03-01T00:00:00Z -> 2024-03-04T00:00:00Z, rows=72
2026-07-11T13:22:14 total_load: 2024-03-04T00:00:00Z -> 2024-03-07T00:00:00Z, rows=72
2026-07-11T13:22:19 total_load: 2024-03-07T00:00:00Z -> 2024-03-10T00:00:00Z, rows=72
2026-07-11T13:22:23 total_load: 2024-03-10T00:00:00Z -> 2024-03-13T00:00:00Z, rows=72
2026-07-11T13:22:28 total_load: 2024-03-13T00:00:00Z -> 2024-03-16T00:00:00Z, rows=72
2026-07-11T13:22:32 total_load: 2024-03-16T00:00:00Z -> 2024-03-19T00:00:00Z, rows=72
2026-07-11T13:22:40 total_load: 2024-03-19T00:00:00Z -> 2024-03-22T00:00:00Z, rows=72
2026-07-11T13:22:45 total_load: 2024-03-22T00:00:00Z -> 2024-03-25T00:00:00Z, rows=72
2026-07-11T13:22:49 total_load: 2024-03-25T00:00:00Z -> 2024-03-28T00:00:00Z, rows=72
2026-07-11T13:22:55 total_load: 2024-03-28T00:00:00Z -> 2024-03-31T00:00:00Z, rows=72
2026-07-11T13:22:58 total_load: 2024-03-31T00:00:00Z -> 2024-04-03T00:00:00Z, rows=72
2026-07-11T13:23:02 total_load: 2024-04-03T00:00:00Z -> 2024-04-06T00:00:00Z, rows=72
2026-07-11T13:23:09 total_load: 2024-04-06T00:00:00Z -> 2024-04-09T00:00:00Z, rows=72
2026-07-11T13:23:14 total_load: 2024-04-09T00:00:00Z -> 2024-04-12T00:00:00Z, rows=72
2026-07-11T13:23:18 total_load: 2024-04-12T00:00:00Z -> 2024-04-15T00:00:00Z, rows=72
2026-07-11T13:23:24 total_load: 2024-04-15T00:00:00Z -> 2024-04-18T00:00:00Z, rows=72
2026-07-11T13:23:29 total_load: 2024-04-18T00:00:00Z -> 2024-04-21T00:00:00Z, rows=72
2026-07-11T13:23:33 total_load: 2024-04-21T00:00:00Z -> 2024-04-24T00:00:00Z, rows=72
2026-07-11T13:23:38 total_load: 2024-04-24T00:00:00Z -> 2024-04-27T00:00:00Z, rows=72
2026-07-11T13:23:44 total_load: 2024-04-27T00:00:00Z -> 2024-04-30T00:00:00Z, rows=72
2026-07-11T13:23:48 total_load: 2024-04-30T00:00:00Z -> 2024-05-03T00:00:00Z, rows=72
2026-07-11T13:23:54 total_load: 2024-05-03T00:00:00Z -> 2024-05-06T00:00:00Z, rows=72
2026-07-11T13:23:57 total_load: 2024-05-06T00:00:00Z -> 2024-05-09T00:00:00Z, rows=72
2026-07-11T13:24:02 total_load: 2024-05-09T00:00:00Z -> 2024-05-12T00:00:00Z, rows=72
2026-07-11T13:24:07 total_load: 2024-05-12T00:00:00Z -> 2024-05-15T00:00:00Z, rows=72
2026-07-11T13:24:12 total_load: 2024-05-15T00:00:00Z -> 2024-05-18T00:00:00Z, rows=72
2026-07-11T13:24:17 total_load: 2024-05-18T00:00:00Z -> 2024-05-21T00:00:00Z, rows=72
2026-07-11T13:24:21 total_load: 2024-05-21T00:00:00Z -> 2024-05-24T00:00:00Z, rows=72
2026-07-11T13:24:26 total_load: 2024-05-24T00:00:00Z -> 2024-05-27T00:00:00Z, rows=72
2026-07-11T13:24:31 total_load: 2024-05-27T00:00:00Z -> 2024-05-30T00:00:00Z, rows=72
2026-07-11T13:24:36 total_load: 2024-05-30T00:00:00Z -> 2024-06-02T00:00:00Z, rows=72
2026-07-11T13:24:42 total_load: 2024-06-02T00:00:00Z -> 2024-06-05T00:00:00Z, rows=72
2026-07-11T13:24:46 total_load: 2024-06-05T00:00:00Z -> 2024-06-08T00:00:00Z, rows=72
2026-07-11T13:24:51 total_load: 2024-06-08T00:00:00Z -> 2024-06-11T00:00:00Z, rows=72
2026-07-11T13:24:55 total_load: 2024-06-11T00:00:00Z -> 2024-06-14T00:00:00Z, rows=72
2026-07-11T13:25:00 total_load: 2024-06-14T00:00:00Z -> 2024-06-17T00:00:00Z, rows=72
2026-07-11T13:25:05 total_load: 2024-06-17T00:00:00Z -> 2024-06-20T00:00:00Z, rows=72
2026-07-11T13:25:10 total_load: 2024-06-20T00:00:00Z -> 2024-06-23T00:00:00Z, rows=72
2026-07-11T13:25:16 total_load: 2024-06-23T00:00:00Z -> 2024-06-26T00:00:00Z, rows=72
2026-07-11T13:25:23 total_load: 2024-06-26T00:00:00Z -> 2024-06-29T00:00:00Z, rows=72
2026-07-11T13:25:27 total_load: 2024-06-29T00:00:00Z -> 2024-07-02T00:00:00Z, rows=72
2026-07-11T13:25:33 total_load: 2024-07-02T00:00:00Z -> 2024-07-05T00:00:00Z, rows=72
2026-07-11T13:25:39 total_load: 2024-07-05T00:00:00Z -> 2024-07-08T00:00:00Z, rows=72
2026-07-11T13:25:44 total_load: 2024-07-08T00:00:00Z -> 2024-07-11T00:00:00Z, rows=72
2026-07-11T13:25:49 total_load: 2024-07-11T00:00:00Z -> 2024-07-14T00:00:00Z, rows=72
2026-07-11T13:25:53 total_load: 2024-07-14T00:00:00Z -> 2024-07-17T00:00:00Z, rows=72
2026-07-11T13:25:57 total_load: 2024-07-17T00:00:00Z -> 2024-07-20T00:00:00Z, rows=72
2026-07-11T13:26:02 total_load: 2024-07-20T00:00:00Z -> 2024-07-23T00:00:00Z, rows=72
2026-07-11T13:26:08 total_load: 2024-07-23T00:00:00Z -> 2024-07-26T00:00:00Z, rows=72
2026-07-11T13:26:12 total_load: 2024-07-26T00:00:00Z -> 2024-07-29T00:00:00Z, rows=72
2026-07-11T13:26:16 total_load: 2024-07-29T00:00:00Z -> 2024-08-01T00:00:00Z, rows=72
2026-07-11T13:26:22 total_load: 2024-08-01T00:00:00Z -> 2024-08-04T00:00:00Z, rows=72
2026-07-11T13:26:26 total_load: 2024-08-04T00:00:00Z -> 2024-08-07T00:00:00Z, rows=72
2026-07-11T13:26:32 total_load: 2024-08-07T00:00:00Z -> 2024-08-10T00:00:00Z, rows=72
2026-07-11T13:26:40 total_load: 2024-08-10T00:00:00Z -> 2024-08-13T00:00:00Z, rows=72
2026-07-11T13:26:44 total_load: 2024-08-13T00:00:00Z -> 2024-08-16T00:00:00Z, rows=72
2026-07-11T13:26:48 total_load: 2024-08-16T00:00:00Z -> 2024-08-19T00:00:00Z, rows=72
2026-07-11T13:26:53 total_load: 2024-08-19T00:00:00Z -> 2024-08-22T00:00:00Z, rows=72
2026-07-11T13:26:57 total_load: 2024-08-22T00:00:00Z -> 2024-08-25T00:00:00Z, rows=72
2026-07-11T13:27:03 total_load: 2024-08-25T00:00:00Z -> 2024-08-28T00:00:00Z, rows=72
2026-07-11T13:27:08 total_load: 2024-08-28T00:00:00Z -> 2024-08-31T00:00:00Z, rows=72
2026-07-11T13:27:13 total_load: 2024-08-31T00:00:00Z -> 2024-09-03T00:00:00Z, rows=72
2026-07-11T13:27:17 total_load: 2024-09-03T00:00:00Z -> 2024-09-06T00:00:00Z, rows=72
2026-07-11T13:27:22 total_load: 2024-09-06T00:00:00Z -> 2024-09-09T00:00:00Z, rows=72
2026-07-11T13:27:26 total_load: 2024-09-09T00:00:00Z -> 2024-09-12T00:00:00Z, rows=72
2026-07-11T13:27:31 total_load: 2024-09-12T00:00:00Z -> 2024-09-15T00:00:00Z, rows=72
2026-07-11T13:27:37 total_load: 2024-09-15T00:00:00Z -> 2024-09-18T00:00:00Z, rows=72
2026-07-11T13:27:42 total_load: 2024-09-18T00:00:00Z -> 2024-09-21T00:00:00Z, rows=72
2026-07-11T13:27:47 total_load: 2024-09-21T00:00:00Z -> 2024-09-24T00:00:00Z, rows=72
2026-07-11T13:27:52 total_load: 2024-09-24T00:00:00Z -> 2024-09-27T00:00:00Z, rows=72
2026-07-11T13:27:57 total_load: 2024-09-27T00:00:00Z -> 2024-09-30T00:00:00Z, rows=72
2026-07-11T13:28:03 total_load: 2024-09-30T00:00:00Z -> 2024-10-03T00:00:00Z, rows=72
2026-07-11T13:28:10 total_load: 2024-10-03T00:00:00Z -> 2024-10-06T00:00:00Z, rows=72
2026-07-11T13:28:16 total_load: 2024-10-06T00:00:00Z -> 2024-10-09T00:00:00Z, rows=72
2026-07-11T13:28:21 total_load: 2024-10-09T00:00:00Z -> 2024-10-12T00:00:00Z, rows=72
2026-07-11T13:28:25 total_load: 2024-10-12T00:00:00Z -> 2024-10-15T00:00:00Z, rows=72
2026-07-11T13:28:30 total_load: 2024-10-15T00:00:00Z -> 2024-10-18T00:00:00Z, rows=72
2026-07-11T13:28:35 total_load: 2024-10-18T00:00:00Z -> 2024-10-21T00:00:00Z, rows=72
2026-07-11T13:28:40 total_load: 2024-10-21T00:00:00Z -> 2024-10-24T00:00:00Z, rows=72
2026-07-11T13:28:45 total_load: 2024-10-24T00:00:00Z -> 2024-10-27T00:00:00Z, rows=72
2026-07-11T13:28:48 total_load: 2024-10-27T00:00:00Z -> 2024-10-30T00:00:00Z, rows=72
2026-07-11T13:28:53 total_load: 2024-10-30T00:00:00Z -> 2024-11-02T00:00:00Z, rows=72
2026-07-11T13:28:57 total_load: 2024-11-02T00:00:00Z -> 2024-11-05T00:00:00Z, rows=72
2026-07-11T13:29:02 total_load: 2024-11-05T00:00:00Z -> 2024-11-08T00:00:00Z, rows=72
2026-07-11T13:29:13 total_load: 2024-11-08T00:00:00Z -> 2024-11-11T00:00:00Z, rows=72
2026-07-11T13:29:19 total_load: 2024-11-11T00:00:00Z -> 2024-11-14T00:00:00Z, rows=72
2026-07-11T13:29:24 total_load: 2024-11-14T00:00:00Z -> 2024-11-17T00:00:00Z, rows=72
2026-07-11T13:29:30 total_load: 2024-11-17T00:00:00Z -> 2024-11-20T00:00:00Z, rows=72
2026-07-11T13:29:34 total_load: 2024-11-20T00:00:00Z -> 2024-11-23T00:00:00Z, rows=72
2026-07-11T13:29:38 total_load: 2024-11-23T00:00:00Z -> 2024-11-26T00:00:00Z, rows=72
2026-07-11T13:29:48 total_load: 2024-11-26T00:00:00Z -> 2024-11-29T00:00:00Z, rows=72
2026-07-11T13:29:53 total_load: 2024-11-29T00:00:00Z -> 2024-12-02T00:00:00Z, rows=72
2026-07-11T13:29:59 total_load: 2024-12-02T00:00:00Z -> 2024-12-05T00:00:00Z, rows=72
2026-07-11T13:30:05 total_load: 2024-12-05T00:00:00Z -> 2024-12-08T00:00:00Z, rows=72
2026-07-11T13:30:09 total_load: 2024-12-08T00:00:00Z -> 2024-12-11T00:00:00Z, rows=72
2026-07-11T13:30:14 total_load: 2024-12-11T00:00:00Z -> 2024-12-14T00:00:00Z, rows=72
2026-07-11T13:30:19 total_load: 2024-12-14T00:00:00Z -> 2024-12-17T00:00:00Z, rows=72
2026-07-11T13:30:25 total_load: 2024-12-17T00:00:00Z -> 2024-12-20T00:00:00Z, rows=72
2026-07-11T13:30:30 total_load: 2024-12-20T00:00:00Z -> 2024-12-23T00:00:00Z, rows=72
2026-07-11T13:30:36 total_load: 2024-12-23T00:00:00Z -> 2024-12-26T00:00:00Z, rows=72
2026-07-11T13:30:42 total_load: 2024-12-26T00:00:00Z -> 2024-12-29T00:00:00Z, rows=72
2026-07-11T13:30:47 total_load: 2024-12-29T00:00:00Z -> 2025-01-01T00:00:00Z, rows=72
2026-07-11T13:30:52 total_load: 2025-01-01T00:00:00Z -> 2025-01-04T00:00:00Z, rows=72
2026-07-11T13:30:57 total_load: 2025-01-04T00:00:00Z -> 2025-01-07T00:00:00Z, rows=72
2026-07-11T13:31:02 total_load: 2025-01-07T00:00:00Z -> 2025-01-10T00:00:00Z, rows=72
2026-07-11T13:31:09 total_load: 2025-01-10T00:00:00Z -> 2025-01-13T00:00:00Z, rows=72
2026-07-11T13:31:13 total_load: 2025-01-13T00:00:00Z -> 2025-01-16T00:00:00Z, rows=72
2026-07-11T13:31:17 total_load: 2025-01-16T00:00:00Z -> 2025-01-19T00:00:00Z, rows=72
2026-07-11T13:31:23 total_load: 2025-01-19T00:00:00Z -> 2025-01-22T00:00:00Z, rows=72
2026-07-11T13:31:28 total_load: 2025-01-22T00:00:00Z -> 2025-01-25T00:00:00Z, rows=72
2026-07-11T13:31:35 total_load: 2025-01-25T00:00:00Z -> 2025-01-28T00:00:00Z, rows=72
2026-07-11T13:31:41 total_load: 2025-01-28T00:00:00Z -> 2025-01-31T00:00:00Z, rows=72
2026-07-11T13:31:47 total_load: 2025-01-31T00:00:00Z -> 2025-02-03T00:00:00Z, rows=72
2026-07-11T13:31:52 total_load: 2025-02-03T00:00:00Z -> 2025-02-06T00:00:00Z, rows=72
2026-07-11T13:31:57 total_load: 2025-02-06T00:00:00Z -> 2025-02-09T00:00:00Z, rows=72
2026-07-11T13:32:02 total_load: 2025-02-09T00:00:00Z -> 2025-02-12T00:00:00Z, rows=72
2026-07-11T13:32:08 total_load: 2025-02-12T00:00:00Z -> 2025-02-15T00:00:00Z, rows=72
2026-07-11T13:32:14 total_load: 2025-02-15T00:00:00Z -> 2025-02-18T00:00:00Z, rows=72
2026-07-11T13:32:19 total_load: 2025-02-18T00:00:00Z -> 2025-02-21T00:00:00Z, rows=72
2026-07-11T13:32:24 total_load: 2025-02-21T00:00:00Z -> 2025-02-24T00:00:00Z, rows=72
2026-07-11T13:32:28 total_load: 2025-02-24T00:00:00Z -> 2025-02-27T00:00:00Z, rows=72
2026-07-11T13:32:32 total_load: 2025-02-27T00:00:00Z -> 2025-03-02T00:00:00Z, rows=72
2026-07-11T13:32:36 total_load: 2025-03-02T00:00:00Z -> 2025-03-05T00:00:00Z, rows=72
2026-07-11T13:32:41 total_load: 2025-03-05T00:00:00Z -> 2025-03-08T00:00:00Z, rows=72
2026-07-11T13:32:49 total_load: 2025-03-08T00:00:00Z -> 2025-03-11T00:00:00Z, rows=72
2026-07-11T13:32:54 total_load: 2025-03-11T00:00:00Z -> 2025-03-14T00:00:00Z, rows=72
2026-07-11T13:32:58 total_load: 2025-03-14T00:00:00Z -> 2025-03-17T00:00:00Z, rows=72
2026-07-11T13:33:04 total_load: 2025-03-17T00:00:00Z -> 2025-03-20T00:00:00Z, rows=72
2026-07-11T13:33:08 total_load: 2025-03-20T00:00:00Z -> 2025-03-23T00:00:00Z, rows=72
2026-07-11T13:33:13 total_load: 2025-03-23T00:00:00Z -> 2025-03-26T00:00:00Z, rows=72
2026-07-11T13:33:17 total_load: 2025-03-26T00:00:00Z -> 2025-03-29T00:00:00Z, rows=72
2026-07-11T13:33:22 total_load: 2025-03-29T00:00:00Z -> 2025-04-01T00:00:00Z, rows=72
2026-07-11T13:33:29 total_load: 2025-04-01T00:00:00Z -> 2025-04-04T00:00:00Z, rows=72
2026-07-11T13:33:35 total_load: 2025-04-04T00:00:00Z -> 2025-04-07T00:00:00Z, rows=72
2026-07-11T13:33:40 total_load: 2025-04-07T00:00:00Z -> 2025-04-10T00:00:00Z, rows=72
2026-07-11T13:33:45 total_load: 2025-04-10T00:00:00Z -> 2025-04-13T00:00:00Z, rows=72
2026-07-11T13:33:50 total_load: 2025-04-13T00:00:00Z -> 2025-04-16T00:00:00Z, rows=72
2026-07-11T13:33:56 total_load: 2025-04-16T00:00:00Z -> 2025-04-19T00:00:00Z, rows=72
2026-07-11T13:34:01 total_load: 2025-04-19T00:00:00Z -> 2025-04-22T00:00:00Z, rows=72
2026-07-11T13:34:06 total_load: 2025-04-22T00:00:00Z -> 2025-04-25T00:00:00Z, rows=72
2026-07-11T13:34:12 total_load: 2025-04-25T00:00:00Z -> 2025-04-28T00:00:00Z, rows=72
2026-07-11T13:34:16 total_load: 2025-04-28T00:00:00Z -> 2025-05-01T00:00:00Z, rows=72
2026-07-11T13:34:21 total_load: 2025-05-01T00:00:00Z -> 2025-05-04T00:00:00Z, rows=72
2026-07-11T13:34:28 total_load: 2025-05-04T00:00:00Z -> 2025-05-07T00:00:00Z, rows=72
2026-07-11T13:34:34 total_load: 2025-05-07T00:00:00Z -> 2025-05-10T00:00:00Z, rows=72
2026-07-11T13:34:39 total_load: 2025-05-10T00:00:00Z -> 2025-05-13T00:00:00Z, rows=72
2026-07-11T13:34:44 total_load: 2025-05-13T00:00:00Z -> 2025-05-16T00:00:00Z, rows=72
2026-07-11T13:34:49 total_load: 2025-05-16T00:00:00Z -> 2025-05-19T00:00:00Z, rows=72
2026-07-11T13:34:55 total_load: 2025-05-19T00:00:00Z -> 2025-05-22T00:00:00Z, rows=72
2026-07-11T13:35:02 total_load: 2025-05-22T00:00:00Z -> 2025-05-25T00:00:00Z, rows=72
2026-07-11T13:35:07 total_load: 2025-05-25T00:00:00Z -> 2025-05-28T00:00:00Z, rows=72
2026-07-11T13:35:14 total_load: 2025-05-28T00:00:00Z -> 2025-05-31T00:00:00Z, rows=72
2026-07-11T13:35:19 total_load: 2025-05-31T00:00:00Z -> 2025-06-03T00:00:00Z, rows=72
2026-07-11T13:35:24 total_load: 2025-06-03T00:00:00Z -> 2025-06-06T00:00:00Z, rows=72
2026-07-11T13:35:31 total_load: 2025-06-06T00:00:00Z -> 2025-06-09T00:00:00Z, rows=72
2026-07-11T13:35:37 total_load: 2025-06-09T00:00:00Z -> 2025-06-12T00:00:00Z, rows=72
2026-07-11T13:35:43 total_load: 2025-06-12T00:00:00Z -> 2025-06-15T00:00:00Z, rows=72
2026-07-11T13:35:55 total_load: 2025-06-15T00:00:00Z -> 2025-06-18T00:00:00Z, rows=72
2026-07-11T13:36:01 total_load: 2025-06-18T00:00:00Z -> 2025-06-21T00:00:00Z, rows=72
2026-07-11T13:36:07 total_load: 2025-06-21T00:00:00Z -> 2025-06-24T00:00:00Z, rows=72
2026-07-11T13:36:12 total_load: 2025-06-24T00:00:00Z -> 2025-06-27T00:00:00Z, rows=72
2026-07-11T13:36:18 total_load: 2025-06-27T00:00:00Z -> 2025-06-30T00:00:00Z, rows=72
2026-07-11T13:36:23 total_load: 2025-06-30T00:00:00Z -> 2025-07-03T00:00:00Z, rows=72
2026-07-11T13:36:31 total_load: 2025-07-03T00:00:00Z -> 2025-07-06T00:00:00Z, rows=72
2026-07-11T13:36:36 total_load: 2025-07-06T00:00:00Z -> 2025-07-09T00:00:00Z, rows=72
2026-07-11T13:36:40 total_load: 2025-07-09T00:00:00Z -> 2025-07-12T00:00:00Z, rows=72
2026-07-11T13:36:48 total_load: 2025-07-12T00:00:00Z -> 2025-07-15T00:00:00Z, rows=72
2026-07-11T13:36:53 total_load: 2025-07-15T00:00:00Z -> 2025-07-18T00:00:00Z, rows=72
2026-07-11T13:36:58 total_load: 2025-07-18T00:00:00Z -> 2025-07-21T00:00:00Z, rows=72
2026-07-11T13:37:02 total_load: 2025-07-21T00:00:00Z -> 2025-07-24T00:00:00Z, rows=72
2026-07-11T13:37:07 total_load: 2025-07-24T00:00:00Z -> 2025-07-27T00:00:00Z, rows=72
2026-07-11T13:37:13 total_load: 2025-07-27T00:00:00Z -> 2025-07-30T00:00:00Z, rows=72
2026-07-11T13:37:19 total_load: 2025-07-30T00:00:00Z -> 2025-08-02T00:00:00Z, rows=72
2026-07-11T13:37:23 total_load: 2025-08-02T00:00:00Z -> 2025-08-05T00:00:00Z, rows=72
2026-07-11T13:37:28 total_load: 2025-08-05T00:00:00Z -> 2025-08-08T00:00:00Z, rows=72
2026-07-11T13:37:33 total_load: 2025-08-08T00:00:00Z -> 2025-08-11T00:00:00Z, rows=72
2026-07-11T13:37:37 total_load: 2025-08-11T00:00:00Z -> 2025-08-14T00:00:00Z, rows=72
2026-07-11T13:37:42 total_load: 2025-08-14T00:00:00Z -> 2025-08-17T00:00:00Z, rows=72
2026-07-11T13:37:49 total_load: 2025-08-17T00:00:00Z -> 2025-08-20T00:00:00Z, rows=72
2026-07-11T13:37:55 total_load: 2025-08-20T00:00:00Z -> 2025-08-23T00:00:00Z, rows=72
2026-07-11T13:37:59 total_load: 2025-08-23T00:00:00Z -> 2025-08-26T00:00:00Z, rows=72
2026-07-11T13:38:04 total_load: 2025-08-26T00:00:00Z -> 2025-08-29T00:00:00Z, rows=72
2026-07-11T13:38:11 total_load: 2025-08-29T00:00:00Z -> 2025-09-01T00:00:00Z, rows=72
2026-07-11T13:38:16 total_load: 2025-09-01T00:00:00Z -> 2025-09-04T00:00:00Z, rows=72
2026-07-11T13:38:26 total_load: 2025-09-04T00:00:00Z -> 2025-09-07T00:00:00Z, rows=72
2026-07-11T13:38:30 total_load: 2025-09-07T00:00:00Z -> 2025-09-10T00:00:00Z, rows=72
2026-07-11T13:38:36 total_load: 2025-09-10T00:00:00Z -> 2025-09-13T00:00:00Z, rows=72
2026-07-11T13:38:41 total_load: 2025-09-13T00:00:00Z -> 2025-09-16T00:00:00Z, rows=72
2026-07-11T13:38:45 total_load: 2025-09-16T00:00:00Z -> 2025-09-19T00:00:00Z, rows=72
2026-07-11T13:38:50 total_load: 2025-09-19T00:00:00Z -> 2025-09-22T00:00:00Z, rows=72
2026-07-11T13:38:54 total_load: 2025-09-22T00:00:00Z -> 2025-09-25T00:00:00Z, rows=72
2026-07-11T13:39:00 total_load: 2025-09-25T00:00:00Z -> 2025-09-28T00:00:00Z, rows=72
2026-07-11T13:39:06 total_load: 2025-09-28T00:00:00Z -> 2025-10-01T00:00:00Z, rows=72
2026-07-11T13:39:11 total_load: 2025-10-01T00:00:00Z -> 2025-10-04T00:00:00Z, rows=72
2026-07-11T13:39:16 total_load: 2025-10-04T00:00:00Z -> 2025-10-07T00:00:00Z, rows=72
2026-07-11T13:39:22 total_load: 2025-10-07T00:00:00Z -> 2025-10-10T00:00:00Z, rows=72
2026-07-11T13:39:28 total_load: 2025-10-10T00:00:00Z -> 2025-10-13T00:00:00Z, rows=72
2026-07-11T13:39:32 total_load: 2025-10-13T00:00:00Z -> 2025-10-16T00:00:00Z, rows=72
2026-07-11T13:39:37 total_load: 2025-10-16T00:00:00Z -> 2025-10-19T00:00:00Z, rows=72
2026-07-11T13:39:43 total_load: 2025-10-19T00:00:00Z -> 2025-10-22T00:00:00Z, rows=72
2026-07-11T13:39:47 total_load: 2025-10-22T00:00:00Z -> 2025-10-25T00:00:00Z, rows=72
2026-07-11T13:39:53 total_load: 2025-10-25T00:00:00Z -> 2025-10-28T00:00:00Z, rows=72
2026-07-11T13:39:57 total_load: 2025-10-28T00:00:00Z -> 2025-10-31T00:00:00Z, rows=72
2026-07-11T13:40:03 total_load: 2025-10-31T00:00:00Z -> 2025-11-03T00:00:00Z, rows=72
2026-07-11T13:40:09 total_load: 2025-11-03T00:00:00Z -> 2025-11-06T00:00:00Z, rows=72
2026-07-11T13:40:17 total_load: 2025-11-06T00:00:00Z -> 2025-11-09T00:00:00Z, rows=72
2026-07-11T13:40:21 total_load: 2025-11-09T00:00:00Z -> 2025-11-12T00:00:00Z, rows=72
2026-07-11T13:40:26 total_load: 2025-11-12T00:00:00Z -> 2025-11-15T00:00:00Z, rows=72
2026-07-11T13:40:31 total_load: 2025-11-15T00:00:00Z -> 2025-11-18T00:00:00Z, rows=72
2026-07-11T13:40:37 total_load: 2025-11-18T00:00:00Z -> 2025-11-21T00:00:00Z, rows=72
2026-07-11T13:40:44 total_load: 2025-11-21T00:00:00Z -> 2025-11-24T00:00:00Z, rows=72
2026-07-11T13:40:49 total_load: 2025-11-24T00:00:00Z -> 2025-11-27T00:00:00Z, rows=72
2026-07-11T13:40:54 total_load: 2025-11-27T00:00:00Z -> 2025-11-30T00:00:00Z, rows=72
2026-07-11T13:40:59 total_load: 2025-11-30T00:00:00Z -> 2025-12-03T00:00:00Z, rows=72
2026-07-11T13:41:04 total_load: 2025-12-03T00:00:00Z -> 2025-12-06T00:00:00Z, rows=72
2026-07-11T13:41:10 total_load: 2025-12-06T00:00:00Z -> 2025-12-09T00:00:00Z, rows=72
2026-07-11T13:41:14 total_load: 2025-12-09T00:00:00Z -> 2025-12-12T00:00:00Z, rows=72
2026-07-11T13:41:19 total_load: 2025-12-12T00:00:00Z -> 2025-12-15T00:00:00Z, rows=72
2026-07-11T13:41:24 total_load: 2025-12-15T00:00:00Z -> 2025-12-18T00:00:00Z, rows=72
2026-07-11T13:41:31 total_load: 2025-12-18T00:00:00Z -> 2025-12-21T00:00:00Z, rows=72
2026-07-11T13:41:37 total_load: 2025-12-21T00:00:00Z -> 2025-12-24T00:00:00Z, rows=72
2026-07-11T13:41:43 total_load: 2025-12-24T00:00:00Z -> 2025-12-27T00:00:00Z, rows=72
2026-07-11T13:41:47 total_load: 2025-12-27T00:00:00Z -> 2025-12-30T00:00:00Z, rows=72
2026-07-11T13:41:53 total_load: 2025-12-30T00:00:00Z -> 2026-01-01T00:00:00Z, rows=48
2026-07-11T13:41:57 net_load: 当前账户或 CN 区域未找到可用历史 endpoint
2026-07-11T13:42:00 electricity_mix: 2020-01-01T00:00:00Z -> 2020-01-04T00:00:00Z, rows=72
